"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"1827",2121,6,"X2 X4 X5 V1 E1 R",0.19721611570561,0.170604495231763,0.10478419652851,37.840756331571,4543.29145184714,4008.16965937926,4569.18298754978,328563934432.229,1812481922.25262,0.864877665400034,9707880.3812961
"1772",2122,6,"X2 X3 V1 Z1 E1 R",0.197190031282355,0.170577546131494,0.132685167146879,37.847639558874,4543.29756033038,4008.17535119338,4569.18909603302,328574610282.728,1812540814.249,0.864905767402988,9708195.81421115
"1847",2123,6,"X2 X4 X5 Z1 R O",0.197107520716716,0.170492300408983,0.109339104761177,37.8694126673932,4543.31688145226,4008.1933544588,4569.2084171549,328608380263.179,1812727102.12988,0.864994660001328,9709193.5954535
"1695",2124,6,"X2 X3 X5 V1 V2 O",0.196910134393128,0.170288370892348,0.12687272702571,37.9214994978547,4543.36309444974,4008.23641577127,4569.25463015238,328689166672.012,1813172750.26782,0.865207313775359,9711580.54274503
"1709",2125,6,"X2 X3 X5 V2 Z1 O",0.196883895738308,0.170261262447865,0.127488133034394,37.9284234241952,4543.36923670944,4008.24213917837,4569.26077241208,328699905646.511,1813231990.47986,0.865235581939392,9711897.84074683
"1910",2126,6,"X2 X4 V2 Z1 E2 R",0.196761726807151,0.170135043717885,0.117509027102139,37.9606616881699,4543.39783283919,4008.26878541849,4569.28936854183,328749907029.787,1813507816.8679,0.865367200401136,9713375.2014577
"1787",2127,6,"X2 X3 V2 E1 E2 R",0.196670974823772,0.170041283381466,0.13164941632603,37.9846095640226,4543.41907237633,4008.28857683616,4569.31060807897,328787050063.298,1813712711.77486,0.865464971874942,9714472.64426422
"1720",2128,6,"X2 X3 X5 Z1 E2 O",0.196376663939127,0.169737216334899,0.127564658323993,38.0622731066267,4543.4879362061,4008.35274635359,4569.37947190874,328907505822.435,1814377190.93093,0.865782047137404,9718031.67792065
"1831",2129,6,"X2 X4 X5 V1 R O",0.196291418741922,0.169649145330052,0.106198580439997,38.0847678370303,4543.50787744775,4008.37132848213,4569.39941315039,328942395034.753,1814569652.91468,0.865873885885775,9719062.5284319
"1718",2130,6,"X2 X3 X5 Z1 E1 O",0.196267172486252,0.169624095331101,0.127431355814041,38.0911660037595,4543.5135489404,4008.37661344901,4569.40508464304,328952318558.772,1814624394.79595,0.865900007542435,9719355.73281024
"1824",2131,6,"X2 X4 X5 V1 Z1 R",0.196186027336773,0.169540260287164,0.105314975102674,38.1125788026144,4543.53252852857,4008.39429959692,4569.42406423121,328985529700.768,1814807599.91428,0.865987429112316,9720337.00238986
"1699",2132,6,"X2 X3 X5 V1 Z1 O",0.196121924475792,0.169474032469465,0.125339671875788,38.1294944368454,4543.54752062595,4008.40827006728,4569.43905632859,329011765763.33,1814952327.87776,0.866056490205639,9721112.18350483
"1820",2133,6,"X2 X4 X5 V1 V2 R",0.19607501407772,0.169425567030573,0.103839105618826,38.1418732780277,4543.55849106761,4008.41849297407,4569.45002677025,329030965282.974,1815058239.63077,0.866107029032291,9721679.46013062
"1916",2134,6,"X2 X4 V2 E2 R O",0.196054261286342,0.169404126301359,0.116523092264813,38.1473495800655,4543.56334410053,4008.42301532787,4569.45487980317,329039458999.551,1815105094.1578,0.866129387011952,9721930.41885092
"1908",2135,6,"X2 X4 V2 Z1 E1 R",0.19555753023739,0.16889092902979,0.115726252182601,38.2784282964697,4543.67946711073,4008.53122779388,4569.57100281337,329242761421.275,1816226586.58442,0.86666453924701,9727937.27287382
"2225",2136,6,"X3 X5 V1 E1 E2 R",0.195494338471016,0.168825642508729,0.126552525189028,38.2951035086216,4543.69423458751,4008.54498954336,4569.58577029015,329268624590.417,1816369257.52791,0.86673261877432,9728701.43633182
"1712",2137,6,"X2 X3 X5 V2 E1 O",0.195294998930545,0.16861969502769,0.125674967464302,38.3477057591728,4543.74081125354,4008.58839453319,4569.63234695618,329350210413.185,1816819315.53301,0.866947376842783,9731112.00342467
"1706",2138,6,"X2 X3 X5 V2 Z1 E1",0.195293308949229,0.168617949024894,0.12788963705858,38.3481517159578,4543.74120607668,4008.58876247306,4569.63274177932,329350902089.888,1816823131.08118,0.866949197540886,9731132.43997899
"1714",2139,6,"X2 X3 X5 V2 E2 O",0.195268332077969,0.16859214419105,0.126794878038463,38.3547426794814,4543.74704122006,4008.59420031003,4569.6385769227,329361124640.753,1816879522.50672,0.866976106324841,9731434.47952319
"1707",2140,6,"X2 X3 X5 V2 Z1 E2",0.195194072388631,0.168515422854553,0.128077598277298,38.3743385247168,4543.76438883797,4008.61036680888,4569.65592454061,329391517696.936,1817047182.00651,0.867056109857552,9732332.48482117
"1697",2141,6,"X2 X3 X5 V1 Z1 E2",0.195081592832448,0.168399214694297,0.126463607570232,38.4040199305347,4543.79066185396,4008.63485117344,4569.6821975566,329437553406.23,1817301132.24915,0.867177289489904,9733692.67415499
"2423",2142,6,"X4 V2 Z1 E2 R O",0.195025962635255,0.16834174040217,0.118234682407119,38.4186997756073,4543.80365461893,4008.64695946839,4569.69519032157,329460321771.192,1817426731.09177,0.867237222575278,9734365.39730066
"1780",2143,6,"X2 X3 V1 E2 R O",0.194950450084654,0.168263724673095,0.128762465736985,38.4386262292205,4543.82128958979,4008.66339402936,4569.71282529243,329491227599.285,1817597219.23378,0.867318575875649,9735278.55316099
"1913",2144,6,"X2 X4 V2 E1 E2 R",0.194922906639001,0.168235268185045,0.113322664117528,38.4458944672522,4543.82772159041,4008.6693882258,4569.71925729305,329502500599.465,1817659405.33181,0.867348249753563,9735611.62969742
"1915",2145,6,"X2 X4 V2 E1 R O",0.194886950447494,0.168198120075587,0.114320647860455,38.4553826831379,4543.83611782117,4008.677212971,4569.72765352381,329517216773.992,1817740585.27123,0.867386987086954,9736046.4396294
"1696",2146,6,"X2 X3 X5 V1 Z1 E1",0.194880461830689,0.168191416366513,0.125812742367428,38.4570949166771,4543.83763295627,4008.67862498119,4569.72916865891,329519872439.493,1817755234.9184,0.867393977585721,9736124.90497606
"1920",2147,6,"X2 X4 Z1 E2 R O",0.194733830509693,0.168039924338744,0.115297096434719,38.4957883814432,4543.87186908777,4008.71053105998,4569.76340479041,329579885806.328,1818086291.16373,0.867551950555856,9737898.08372595
"1779",2148,6,"X2 X3 V1 E1 R O",0.19472019855449,0.168025840495523,0.127736483690421,38.4993856182051,4543.87505162043,4008.71349701118,4569.76658732307,329585465102.23,1818117068.65298,0.867566636916434,9738062.93181653
"2293",2149,6,"X3 V1 E1 E2 R O",0.194701150895038,0.168006161421946,0.125721824749819,38.5044119654743,4543.87949841969,4008.71764119625,4569.77103412233,329593260941.251,1818160073.42561,0.867587157875511,9738293.27076966
"1900",2150,6,"X2 X4 V1 Z1 E2 R",0.194661395514512,0.167965088183501,0.113208487021823,38.5149027215093,4543.88877923149,4008.7262904464,4569.78031493413,329609532050.445,1818249830.96799,0.867629988257846,9738774.0234183
"1716",2151,6,"X2 X3 X5 Z1 E1 E2",0.194588285100655,0.167889554220014,0.127370555777417,38.5341952928603,4543.90584551129,4008.74219542289,4569.79738121393,329639454730.378,1818414895.69592,0.867708753620842,9739658.13079295
"1894",2152,6,"X2 X4 V1 V2 E2 R",0.194580742290981,0.16788176137245,0.112758847187436,38.5361857096305,4543.90760615314,4008.74383626349,4569.79914185578,329642541856.654,1818431925.44258,0.867716879852258,9739749.34425087
"1692",2153,6,"X2 X3 X5 V1 V2 E1",0.194535822479636,0.167835352506585,0.124990340889405,38.5480392694688,4543.91809098941,4008.75360768623,4569.80962669205,329660926667.608,1818533342.95682,0.86776527412415,9740292.54917043
"2420",2154,6,"X4 V2 Z1 E1 E2 R",0.194498532692523,0.167796826593932,0.117130634127679,38.5578793981261,4543.92679444004,4008.76171895593,4569.81833014268,329676188657.052,1818617533.81609,0.867805448204188,9740743.48596652
"1693",2155,6,"X2 X3 X5 V1 V2 E2",0.19446236124139,0.167759456089171,0.127077479883199,38.5674244172968,4543.93523648566,4008.76958662634,4569.8267721883,329690992933.185,1818699199.75703,0.867844417447121,9741180.8989835
"2358",2156,6,"X4 X5 V2 Z1 E2 R",0.194453288141601,0.167750082223643,0.105303761093948,38.5698186511114,4543.93735399461,4008.77156006844,4569.82888969725,329694706377.64,1818719684.50973,0.867854192333634,9741290.61788689
"1795",2157,6,"X2 X3 E1 E2 R O",0.194344120725826,0.167637295998506,0.127921081329719,38.5986260404685,4543.96282996431,4008.79530285114,4569.85436566695,329739386491.854,1818966156.78136,0.867971803637922,9742610.75427055
"1917",2158,6,"X2 X4 Z1 E1 E2 R",0.194081808137372,0.167366287965131,0.113952958770645,38.6678457871781,4544.02403070953,4008.85234069825,4569.91556641217,329846745966.551,1819558391.91943,0.868254405597858,9745782.83991033
"2408",2159,6,"X4 V1 V2 Z1 E2 R",0.193994919113504,0.167276518642128,0.115254797340594,38.6907742949538,4544.04429859297,4008.87123017817,4569.93583429561,329882307965.365,1819754565.24588,0.868348015319706,9746833.56883834
"2364",2160,6,"X4 X5 V2 E2 R O",0.193822376302421,0.16709825617985,0.104996045557936,38.7363053529563,4544.0845397499,4008.908734897,4569.97607545254,329952926404.495,1820144123.04845,0.868533903983579,9748920.08926234
"1764",2161,6,"X2 X3 V1 V2 Z1 O",0.193774876152413,0.167049181439233,0.126203305903352,38.7488398194552,4544.09561642192,4008.91905842215,4569.98715212456,329972367298.213,1820251366.3114,0.86858507817834,9749494.49762229
"2212",2162,6,"X3 X5 V1 V2 Z1 O",0.193697753323212,0.166969502052158,0.122367773934853,38.769191197688,4544.11359948648,4008.93581881821,4570.00513518912,330003932182.228,1820425490.05311,0.868668166309247,9750427.12621039
"1906",2163,6,"X2 X4 V1 E2 R O",0.193678540751489,0.166949652599605,0.112811062220334,38.7742610624479,4544.11807909753,4008.93999387427,4570.00961480017,330011795516.656,1820468867.15572,0.868688864936241,9750659.45940958
"1704",2164,6,"X2 X3 X5 V1 E2 O",0.193661545257538,0.166932093719114,0.123465188564808,38.7787458788017,4544.12204168485,4008.94368706203,4570.01357738749,330018751443.985,1820507238.66037,0.868707174998785,9750864.98199857
"1723",2165,6,"X2 X3 X5 E1 E2 O",0.193626740653413,0.166896135371206,0.124070769321049,38.787930210732,4544.13015629767,4008.95125001001,4570.02169200031,330032996296.045,1820585818.60825,0.868744671671737,9751285.8660499
"1912",2166,6,"X2 X4 V2 Z1 R O",0.193616180301706,0.166885224952592,0.11367257140215,38.7907169045565,4544.13261834995,4008.95354468538,4570.02415405259,330037318443.977,1820609661.19769,0.868756048846228,9751413.56994775
"2424",2167,6,"X4 V2 E1 E2 R O",0.193603612722592,0.166872240768645,0.115229187269251,38.794033270912,4544.13554832746,4008.95627547734,4570.0270840301,330042462111.309,1820638035.59633,0.868769588503284,9751565.54678374
"1702",2168,6,"X2 X3 X5 V1 E1 O",0.193470206242647,0.166734411974448,0.121973100092816,38.8292369292863,4544.16664760353,4008.98526070883,4570.05818330617,330097062806.199,1820939233.51265,0.868913313716485,9753178.8005806
"2281",2169,6,"X3 V1 V2 Z1 E1 O",0.193434313774188,0.166697329700404,0.123434924574368,38.8387083297638,4544.17501385854,4008.99305829359,4570.06654956118,330111752900.114,1821020269.58164,0.868951982397974,9753612.83992445
"1892",2170,6,"X2 X4 V1 V2 E1 R",0.193365175587798,0.166625899640432,0.10977321970733,38.8569526991176,4544.19112838239,4009.00807753653,4570.08266408503,330140049824.086,1821176366.02979,0.869026468289389,9754448.91206838
"2414",2171,6,"X4 V1 V2 E2 R O",0.193327703238392,0.166587185113698,0.114336492677209,38.8668410028004,4544.19986174951,4009.01621733896,4570.09139745215,330155386532.75,1821260969.0683,0.869066839052561,9754902.05654818
"2283",2172,6,"X3 V1 V2 Z1 E2 O",0.193263967071089,0.166521336145269,0.122831835065216,38.8836598729239,4544.21471527325,4009.03006138844,4570.10625097589,330181472514.674,1821404869.13069,0.869135505089158,9755672.80332106
"2422",2173,6,"X4 V2 Z1 E1 R O",0.192969326129557,0.166216928100703,0.117782744404931,38.9614105118212,4544.28336521799,4009.09404653298,4570.17490092063,330302063359.717,1822070093.4713,0.86945293593777,9759235.82827931
"2361",2174,6,"X4 X5 V2 E1 E2 R",0.192965326940554,0.166212796341898,0.101976455932772,38.9624658285008,4544.28429683768,4009.09491485748,4570.17583254032,330303700150.514,1822079122.62337,0.86945724445631,9759284.18954967
"1710",2175,6,"X2 X3 X5 V2 E1 E2",0.192856943980208,0.166100820576237,0.124854955357016,38.9910662136634,4544.30954312402,4009.1184459755,4570.20107882666,330348059202.276,1822323823.79407,0.869574010629058,9760594.83969474
"2418",2176,6,"X4 V1 Z1 E2 R O",0.192760094158899,0.166000760263614,0.114466246873752,39.0166232032817,4544.33210005984,4009.13947059789,4570.22363576248,330387697963.044,1822542486.06885,0.869678351596766,9761766.02224911
"2348",2177,6,"X4 X5 V1 Z1 E2 R",0.192749326660324,0.165989635831385,0.101737755979159,39.0194645595751,4544.33460771118,4009.14180791075,4570.22614341382,330392104892.188,1822566796.34325,0.869689951940535,9761896.23112626
"2368",2178,6,"X4 X5 Z1 E2 R O",0.192746677520125,0.165986898874383,0.104658481508266,39.0201636217691,4544.33522466643,4009.14238295804,4570.22676036907,330393189134.091,1822572777.42834,0.869692805986606,9761928.26656777
"1898",2179,6,"X2 X4 V1 Z1 E1 R",0.192713828706364,0.165952961149669,0.111590727867734,39.0288318545126,4544.34287462112,4009.14951328236,4570.23441032376,330406633518.94,1822646941.6988,0.869728195592592,9762325.49969726
"2342",2180,6,"X4 X5 V1 V2 E2 R",0.192680472227346,0.165918498931016,0.100567754668768,39.0376340513202,4544.35064248427,4009.15675352245,4570.24217818691,330420285681.37,1822722252.14833,0.869764132130759,9762728.87190561
"2209",2181,6,"X3 X5 V1 V2 Z1 E1",0.192677293774377,0.165915215114964,0.122504710561987,39.0384727899822,4544.3513826472,4009.15744341153,4570.24291834984,330421586560.764,1822729428.28709,0.86976755643092,9762767.30820438
"2210",2182,6,"X3 X5 V1 V2 Z1 E2",0.192674327124736,0.165912150123346,0.12321460645884,39.0392556374159,4544.35207348508,4009.15808732599,4570.24360918772,330422800753.148,1822736126.22778,0.869770752545174,9762803.18321434
"1903",2183,6,"X2 X4 V1 E1 E2 R",0.192601720223189,0.165837136363184,0.109757015016608,39.0584153405933,4544.36898052046,4009.17384603426,4570.2605162231,330452517355.22,1822900054.15292,0.869848975450155,9763681.20173074
"1896",2184,6,"X2 X4 V1 V2 R O",0.19243187157064,0.165661657368562,0.110398029882082,39.1032354568435,4544.40852505418,4009.21070500517,4570.30006075682,330522033127.311,1823283529.23044,0.870031961567542,9765735.1423169
"2411",2185,6,"X4 V1 V2 E1 E2 R",0.192391700220626,0.165620154371586,0.111473926014147,39.1138359800183,4544.41787661934,4009.21942154586,4570.30941232198,330538474484.78,1823374225.92618,0.8700752400938,9766220.92518863
"1919",2186,6,"X2 X4 Z1 E1 R O",0.192349976975428,0.165577048035387,0.113085678990317,39.1248460214409,4544.42758896069,4009.22847438928,4570.31912466333,330555551002.967,1823468426.4067,0.870120190551335,9766725.47477095
"2365",2187,6,"X4 X5 Z1 E1 E2 R",0.192299444554259,0.165524840506334,0.103250818095536,39.1381806517554,4544.43935123113,4009.23943799978,4570.33088693377,330576232946.688,1823582515.76705,0.870174631557566,9767336.55168676
"2233",2188,6,"X3 X5 V2 Z1 E2 O",0.192294801214871,0.165520043244093,0.121208426138157,39.1394059485598,4544.44043200951,4009.24044539503,4570.33196771215,330578133375.793,1823592999.24693,0.870179634050277,9767392.70251918
"1846",2189,6,"X2 X4 X5 Z1 E2 O",0.192286779309583,0.165511755419293,0.103446022146471,39.1415227903609,4544.44229916439,4009.24218577384,4570.33383486703,330581416586.648,1823611110.6697,0.870188276434428,9767489.70956988
"1833",2190,6,"X2 X4 X5 V2 Z1 E2",0.192220288991611,0.165443061002382,0.102411536807999,39.1590684331216,4544.45777453979,4009.25661043892,4570.34931024243,330608629789.232,1823761228.90411,0.870259909649922,9768293.76165166
"2231",2191,6,"X3 X5 V2 Z1 E1 O",0.192201940608817,0.165424104385904,0.121370615209552,39.163910253398,4544.46204483371,4009.26059081007,4570.35358053635,330616139427.827,1823802654.88783,0.870279677244645,9768515.64441343
"2415",2192,6,"X4 V1 Z1 E1 E2 R",0.192195821178637,0.165417782101686,0.113347162458824,39.1655250649841,4544.46346901207,4009.2619182979,4570.35500471471,330618643992.375,1823816471.00545,0.870286270000916,9768589.64527138
"2356",2193,6,"X4 X5 V2 Z1 E1 R",0.19216543922507,0.165386393011537,0.1029995713702,39.1735423360684,4544.47053966114,4009.26850891358,4570.36207536378,330631078739.005,1823885065.73273,0.870319001939842,9768957.04722943
"1889",2194,6,"X2 X4 V1 V2 Z1 R",0.192090796038056,0.165309275464732,0.110038966570972,39.1932393796954,4544.4879098896,4009.28469991795,4570.37944559224,330661628753.378,1824053591.07277,0.870399418633033,9769859.69007638
"1840",2195,6,"X2 X4 X5 V2 E2 O",0.192086255410635,0.165304584319275,0.103302628981089,39.1944375725915,4544.48896648798,4009.285684789,4570.38050219062,330663487144.459,1824063842.65514,0.870404310469206,9769914.59883667
"1761",2196,6,"X2 X3 V1 V2 Z1 E1",0.192056703025288,0.165274052296844,0.126250087107972,39.2022359349973,4544.49584314638,4009.29209463193,4570.38737884902,330675582364.843,1824130564.42828,0.870436148674414,9770271.96901754
"1777",2197,6,"X2 X3 V1 E1 E2 R",0.191986204142892,0.165201216434922,0.127063182542957,39.2208393684485,4544.51224678724,4009.30738477924,4570.40378248988,330704436195.402,1824289732.98208,0.870512100509039,9771124.49574447
"1783",2198,6,"X2 X3 V2 Z1 E1 O",0.191928155755611,0.165141243791709,0.124585254620669,39.2361573319826,4544.52575237945,4009.31997365515,4570.41728808209,330728194278.849,1824420791.48315,0.870574638826828,9771826.46150521
"2354",2199,6,"X4 X5 V1 E2 R O",0.191926310153122,0.165139337009026,0.10186606316167,39.2366443544988,4544.52618176314,4009.32037389447,4570.41771746578,330728949648.291,1824424958.38438,0.870576627183101,9771848.7799505
"2406",2200,6,"X4 V1 V2 Z1 E1 R",0.191912172653845,0.165124730863365,0.114102891360247,39.2403749955817,4544.52947085255,4009.32343973896,4570.42100655519,330734735853.615,1824456877.26362,0.870591858190609,9772019.74146898
